,0,1,2,3,4,5,6
6002,Engineering,Portuguese,1.3063,0.9,-3.2621,5.8747,False
6003,Engineering,Psychology,-0.0523,0.9,-0.5475,0.443,False
6004,Engineering,Real Estate,1.1063,0.9,-2.1325,4.345,False
6005,Engineering,Recreation Parks  Tourism,0.2063,0.9,-1.2066,1.6191,False
6006,Engineering,Recreation Parks amp Tourism,-1.1937,0.9,-4.4325,2.045,False
6007,Engineering,"Recreation, Parks, & Tourism",0.3875,0.9,-0.7983,1.5734,False
6008,Engineering,Religion,0.1063,0.9,-1.0796,1.2922,False
6009,Engineering,Religious Studies,-0.1437,0.9,-3.3825,3.095,False
6010,Engineering,Russian,0.1063,0.9,-2.1957,2.4083,False
6011,Engineering,Science,-0.7937,0.9,-5.3621,3.7747,False
6012,Engineering,Select department,0.8063,0.9,-2.4325,4.045,False
6013,Engineering,Social Science,-0.0037,0.9,-1.4818,1.4744,False
6014,Engineering,Social Work,0.4729,0.9,-2.1783,3.1242,False
6015,Engineering,Sociology,0.1165,0.9,-0.4957,0.7288,False
6016,Engineering,Spanish,0.2526,0.9,-0.2927,0.798,False
6017,Engineering,Statistics,-0.2489,0.9,-0.8382,0.3405,False
6018,Engineering,Supply Chain Management,0.6688,0.9,-0.9756,2.3131,False
6019,Engineering,Theater,0.4387,0.9,-0.3797,1.2571,False
6020,Engineering,Theology,-0.1937,0.9,-4.7621,4.3747,False
6021,Engineering,University Community,1.3063,0.9,-3.2621,5.8747,False
6022,Engineering,Veterinary Sciences,0.392,0.9,-0.8696,1.6536,False
6023,Engineering,Visual Arts,-0.3119,0.9,-1.7247,1.1009,False
6024,Engineering,Women's Studies,0.0118,0.9,-0.8161,0.8397,False
6025,Engineering,Writing,1.2063,0.9,-2.0325,4.445,False
6026,Engineering Science  Mechanics,Engineering Science amp Mechanics,-0.5,0.9,-3.4412,2.4412,False
6027,Engineering Science  Mechanics,"Engineering, Science, & Mechanics",-0.2,0.9,-3.1412,2.7412,False
6028,Engineering Science  Mechanics,English,0.0946,0.9,-1.7777,1.9668,False
6029,Engineering Science  Mechanics,Entomology,0.0375,0.9,-2.4233,2.4983,False
6030,Engineering Science  Mechanics,Environmental Engineering,-0.1269,0.9,-2.3758,2.1219,False
6031,Engineering Science  Mechanics,Ethnic Studies,0.05,0.9,-3.1719,3.2719,False
6032,Engineering Science  Mechanics,Film,0.25,0.9,-2.103,2.603,False
6033,Engineering Science  Mechanics,Finance,-0.0082,0.9,-1.9672,1.9508,False
6034,Engineering Science  Mechanics,Fine Arts,-0.0917,0.9,-2.3699,2.1866,False
6035,Engineering Science  Mechanics,Food Science,-0.2227,0.9,-2.5352,2.0898,False
6036,Engineering Science  Mechanics,Forestry,0.0214,0.9,-2.5136,2.5564,False
6037,Engineering Science  Mechanics,French,0.473,0.9,-1.4611,2.4071,False
6038,Engineering Science  Mechanics,Geography,-0.257,0.9,-2.2126,1.6986,False
6039,Engineering Science  Mechanics,Geological Engineering,0.25,0.9,-4.6716,5.1716,False
6040,Engineering Science  Mechanics,Geology,-0.3457,0.9,-2.4344,1.7431,False
6041,Engineering Science  Mechanics,German,0.4316,0.9,-1.5391,2.4024,False
6042,Engineering Science  Mechanics,Graphic Arts,0.24,0.9,-2.113,2.593,False
6043,Engineering Science  Mechanics,Health Administration,0.05,0.9,-1.9998,2.0998,False
6044,Engineering Science  Mechanics,Health Science,0.2864,0.9,-1.8122,2.3849,False
6045,Engineering Science  Mechanics,Hebrew,-1.25,0.9,-4.9704,2.4704,False
6046,Engineering Science  Mechanics,History,-0.0063,0.9,-1.9156,1.9031,False
6047,Engineering Science  Mechanics,Horticulture,0.18,0.9,-2.173,2.533,False
6048,Engineering Science  Mechanics,Hospitality,0.0778,0.9,-2.0702,2.2257,False
6049,Engineering Science  Mechanics,Hotel  Restaurant Management,-0.9167,0.9,-4.1386,2.3053,False
6050,Engineering Science  Mechanics,Hotel & Restaurant Management,0.125,0.9,-1.9959,2.2459,False
6051,Engineering Science  Mechanics,Hotel amp Restaurant Management,1.25,0.9,-3.6716,6.1716,False
6052,Engineering Science  Mechanics,Human Development,0.0931,0.9,-1.8431,2.0292,False
6053,Engineering Science  Mechanics,Humanities,-0.3278,0.9,-2.7293,2.0737,False
6054,Engineering Science  Mechanics,Industrial Engineering,-0.5833,0.9,-2.6056,1.4389,False
6055,Engineering Science  Mechanics,Information Science,-0.2439,0.9,-2.2147,1.7269,False
6056,Engineering Science  Mechanics,Information Sciences  Technology,-0.03,0.9,-2.0248,1.9648,False
6057,Engineering Science  Mechanics,Information Sciences & Technology,-0.8033,0.9,-3.0043,1.3977,False
6058,Engineering Science  Mechanics,Information Sciences amp Technology,-0.7318,0.9,-3.0443,1.5807,False
6059,Engineering Science  Mechanics,Information Systems,-0.38,0.9,-2.5009,1.7409,False
6060,Engineering Science  Mechanics,Insurance,0.05,0.9,-4.8716,4.9716,False
6061,Engineering Science  Mechanics,Integrated Arts,-0.45,0.9,-5.3716,4.4716,False
6062,Engineering Science  Mechanics,International Studies,0.1833,0.9,-3.0386,3.4053,False
6063,Engineering Science  Mechanics,Italian,0.4738,0.9,-1.6354,2.5831,False
6064,Engineering Science  Mechanics,Japanese,0.6409,0.9,-1.6716,2.9534,False
6065,Engineering Science  Mechanics,Jewish Studies,-0.47,0.9,-3.2291,2.2891,False
6066,Engineering Science  Mechanics,Journalism,0.2611,0.9,-2.1404,2.6626,False
6067,Engineering Science  Mechanics,Kinesiology,0.244,0.9,-1.6823,2.1702,False
6068,Engineering Science  Mechanics,Korean,0.4643,0.9,-2.0707,2.9993,False
6069,Engineering Science  Mechanics,Labor  Employment Relations,0.69,0.9,-1.663,3.043,False
6070,Engineering Science  Mechanics,Labor & Employment Relations,0.1071,0.9,-1.9427,2.157,False
6071,Engineering Science  Mechanics,Labor amp Employment Relations,-0.0833,0.9,-3.3053,3.1386,False
6072,Engineering Science  Mechanics,Landscape Architecture  Regional Planning,-1.05,0.9,-4.7704,2.6704,False
6073,Engineering Science  Mechanics,Landscape Architecture & Regional Planning,-0.0687,0.9,-2.25,2.1125,False
6074,Engineering Science  Mechanics,Languages,0.2536,0.9,-1.7962,2.3034,False
6075,Engineering Science  Mechanics,Latin,-0.55,0.9,-5.4716,4.3716,False
6076,Engineering Science  Mechanics,Law,-0.4167,0.9,-2.8181,1.9848,False
6077,Engineering Science  Mechanics,Literature,0.5083,0.9,-1.7699,2.7866,False
6078,Engineering Science  Mechanics,Management,0.0177,0.9,-2.0145,2.05,False
6079,Engineering Science  Mechanics,Marketing,0.2167,0.9,-1.7719,2.2053,False
6080,Engineering Science  Mechanics,Materials Engineering,-0.1974,0.9,-2.3311,1.9364,False
6081,Engineering Science  Mechanics,Mathematics,-0.3323,0.9,-2.2067,1.5422,False
6082,Engineering Science  Mechanics,Mechanical Engineering,-0.2956,0.9,-2.2361,1.6449,False
6083,Engineering Science  Mechanics,Medicine,-1.75,0.9,-6.6716,3.1716,False
6084,Engineering Science  Mechanics,Meteorology,0.0643,0.9,-1.9243,2.0529,False
6085,Engineering Science  Mechanics,Military Science,0.69,0.9,-2.0691,3.4491,False
6086,Engineering Science  Mechanics,Mineral Engineering,-0.0045,0.9,-2.317,2.308,False
6087,Engineering Science  Mechanics,Music,0.4312,0.9,-1.5418,2.4043,False
6088,Engineering Science  Mechanics,Not Specified,-0.3409,0.9,-2.4395,1.7577,False
6089,Engineering Science  Mechanics,Nursing,0.118,0.9,-1.9534,2.1894,False
6090,Engineering Science  Mechanics,Nutrition,-0.0235,0.9,-2.0412,1.9941,False
6091,Engineering Science  Mechanics,Philosophy,0.1005,0.9,-1.8141,2.0151,False
6092,Engineering Science  Mechanics,Photography,-0.35,0.9,-2.8108,2.1108,False
6093,Engineering Science  Mechanics,Physical Ed,-0.1056,0.9,-2.507,2.2959,False
6094,Engineering Science  Mechanics,Physics,-0.46,0.9,-2.411,1.491,False
6095,Engineering Science  Mechanics,Plant Pathology,-0.65,0.9,-4.3704,3.0704,False
6096,Engineering Science  Mechanics,Political Science,-0.1879,0.9,-2.1308,1.755,False
6097,Engineering Science  Mechanics,Portuguese,1.25,0.9,-3.6716,6.1716,False
6098,Engineering Science  Mechanics,Psychology,-0.1086,0.9,-2.0051,1.788,False
6099,Engineering Science  Mechanics,Real Estate,1.05,0.9,-2.6704,4.7704,False
6100,Engineering Science  Mechanics,Recreation Parks  Tourism,0.15,0.9,-2.1625,2.4625,False
6101,Engineering Science  Mechanics,Recreation Parks amp Tourism,-1.25,0.9,-4.9704,2.4704,False
6102,Engineering Science  Mechanics,"Recreation, Parks, & Tourism",0.3312,0.9,-1.85,2.5125,False
6103,Engineering Science  Mechanics,Religion,0.05,0.9,-2.1312,2.2312,False
6104,Engineering Science  Mechanics,Religious Studies,-0.2,0.9,-3.9204,3.5204,False
6105,Engineering Science  Mechanics,Russian,0.05,0.9,-2.8912,2.9912,False
6106,Engineering Science  Mechanics,Science,-0.85,0.9,-5.7716,4.0716,False
6107,Engineering Science  Mechanics,Select department,0.75,0.9,-2.9704,4.4704,False
6108,Engineering Science  Mechanics,Social Science,-0.06,0.9,-2.413,2.293,False
6109,Engineering Science  Mechanics,Social Work,0.4167,0.9,-2.8053,3.6386,False
6110,Engineering Science  Mechanics,Sociology,0.0603,0.9,-1.8701,1.9907,False
6111,Engineering Science  Mechanics,Spanish,0.1964,0.9,-1.7139,2.1066,False
6112,Engineering Science  Mechanics,Statistics,-0.3052,0.9,-2.2284,1.6181,False
6113,Engineering Science  Mechanics,Supply Chain Management,0.6125,0.9,-1.8483,3.0733,False
6114,Engineering Science  Mechanics,Theater,0.3824,0.9,-1.6229,2.3878,False
6115,Engineering Science  Mechanics,Theology,-0.25,0.9,-5.1716,4.6716,False
6116,Engineering Science  Mechanics,University Community,1.25,0.9,-3.6716,6.1716,False
6117,Engineering Science  Mechanics,Veterinary Sciences,0.3357,0.9,-1.8876,2.559,False
6118,Engineering Science  Mechanics,Visual Arts,-0.3682,0.9,-2.6807,1.9443,False
6119,Engineering Science  Mechanics,Women's Studies,-0.0444,0.9,-2.0537,1.9648,False
6120,Engineering Science  Mechanics,Writing,1.15,0.9,-2.5704,4.8704,False
6121,Engineering Science amp Mechanics,"Engineering, Science, & Mechanics",0.3,0.9,-2.9219,3.5219,False
6122,Engineering Science amp Mechanics,English,0.5946,0.9,-1.6936,2.8827,False
6123,Engineering Science amp Mechanics,Entomology,0.5375,0.9,-2.2528,3.3278,False
6124,Engineering Science amp Mechanics,Environmental Engineering,0.3731,0.9,-2.2322,2.9783,False
6125,Engineering Science amp Mechanics,Ethnic Studies,0.55,0.9,-2.9301,4.0301,False
6126,Engineering Science amp Mechanics,Film,0.75,0.9,-1.9457,3.4457,False
6127,Engineering Science amp Mechanics,Finance,0.4918,0.9,-1.8678,2.8515,False
6128,Engineering Science amp Mechanics,Fine Arts,0.4083,0.9,-2.2224,3.039,False
6129,Engineering Science amp Mechanics,Food Science,0.2773,0.9,-2.3831,2.9377,False
6130,Engineering Science amp Mechanics,Forestry,0.5214,0.9,-2.3345,3.3774,False
6131,Engineering Science amp Mechanics,French,0.973,0.9,-1.366,3.312,False
6132,Engineering Science amp Mechanics,Geography,0.243,0.9,-2.1138,2.5998,False
6133,Engineering Science amp Mechanics,Geological Engineering,0.75,0.9,-4.3443,5.8443,False
6134,Engineering Science amp Mechanics,Geology,0.1543,0.9,-2.3141,2.6228,False
6135,Engineering Science amp Mechanics,German,0.9316,0.9,-1.4378,3.301,False
6136,Engineering Science amp Mechanics,Graphic Arts,0.74,0.9,-1.9557,3.4357,False
6137,Engineering Science amp Mechanics,Health Administration,0.55,0.9,-1.8855,2.9855,False
6138,Engineering Science amp Mechanics,Health Science,0.7864,0.9,-1.6903,3.2631,False
6139,Engineering Science amp Mechanics,Hebrew,-0.75,0.9,-4.696,3.196,False
6140,Engineering Science amp Mechanics,History,0.4937,0.9,-1.8248,2.8123,False
6141,Engineering Science amp Mechanics,Horticulture,0.68,0.9,-2.0157,3.3757,False
6142,Engineering Science amp Mechanics,Hospitality,0.5778,0.9,-1.9409,3.0965,False
6143,Engineering Science amp Mechanics,Hotel  Restaurant Management,-0.4167,0.9,-3.8967,3.0634,False
6144,Engineering Science amp Mechanics,Hotel & Restaurant Management,0.625,0.9,-1.8707,3.1207,False
6145,Engineering Science amp Mechanics,Hotel amp Restaurant Management,1.75,0.9,-3.3443,6.8443,False
6146,Engineering Science amp Mechanics,Human Development,0.5931,0.9,-1.7476,2.9337,False
6147,Engineering Science amp Mechanics,Humanities,0.1722,0.9,-2.5659,2.9103,False
6148,Engineering Science amp Mechanics,Industrial Engineering,-0.0833,0.9,-2.4957,2.329,False
6149,Engineering Science amp Mechanics,Information Science,0.2561,0.9,-2.1133,2.6255,False
6150,Engineering Science amp Mechanics,Information Sciences  Technology,0.47,0.9,-1.9194,2.8594,False
6151,Engineering Science amp Mechanics,Information Sciences & Technology,-0.3033,0.9,-2.8674,2.2607,False
6152,Engineering Science amp Mechanics,Information Sciences amp Technology,-0.2318,0.9,-2.8922,2.4286,False
6153,Engineering Science amp Mechanics,Information Systems,0.12,0.9,-2.3757,2.6157,False
6154,Engineering Science amp Mechanics,Insurance,0.55,0.9,-4.5443,5.6443,False
6155,Engineering Science amp Mechanics,Integrated Arts,0.05,0.9,-5.0443,5.1443,False
6156,Engineering Science amp Mechanics,International Studies,0.6833,0.9,-2.7967,4.1634,False
6157,Engineering Science amp Mechanics,Italian,0.9738,0.9,-1.512,3.4596,False
6158,Engineering Science amp Mechanics,Japanese,1.1409,0.9,-1.5195,3.8013,False
6159,Engineering Science amp Mechanics,Jewish Studies,0.03,0.9,-3.0266,3.0866,False
6160,Engineering Science amp Mechanics,Journalism,0.7611,0.9,-1.977,3.4992,False
6161,Engineering Science amp Mechanics,Kinesiology,0.744,0.9,-1.5885,3.0765,False
6162,Engineering Science amp Mechanics,Korean,0.9643,0.9,-1.8916,3.8202,False
6163,Engineering Science amp Mechanics,Labor  Employment Relations,1.19,0.9,-1.5057,3.8857,False
6164,Engineering Science amp Mechanics,Labor & Employment Relations,0.6071,0.9,-1.8284,3.0427,False
6165,Engineering Science amp Mechanics,Labor amp Employment Relations,0.4167,0.9,-3.0634,3.8967,False
6166,Engineering Science amp Mechanics,Landscape Architecture  Regional Planning,-0.55,0.9,-4.496,3.396,False
6167,Engineering Science amp Mechanics,Landscape Architecture & Regional Planning,0.4313,0.9,-2.1159,2.9784,False
6168,Engineering Science amp Mechanics,Languages,0.7536,0.9,-1.682,3.1891,False
6169,Engineering Science amp Mechanics,Latin,-0.05,0.9,-5.1443,5.0443,False
6170,Engineering Science amp Mechanics,Law,0.0833,0.9,-2.6548,2.8214,False
6171,Engineering Science amp Mechanics,Literature,1.0083,0.9,-1.6224,3.639,False
6172,Engineering Science amp Mechanics,Management,0.5177,0.9,-1.903,2.9385,False
6173,Engineering Science amp Mechanics,Marketing,0.7167,0.9,-1.6676,3.1009,False
6174,Engineering Science amp Mechanics,Materials Engineering,0.3026,0.9,-2.204,2.8092,False
6175,Engineering Science amp Mechanics,Mathematics,0.1677,0.9,-2.1222,2.4577,False
6176,Engineering Science amp Mechanics,Mechanical Engineering,0.2044,0.9,-2.1399,2.5487,False
6177,Engineering Science amp Mechanics,Medicine,-1.25,0.9,-6.3443,3.8443,False
6178,Engineering Science amp Mechanics,Meteorology,0.5643,0.9,-1.82,2.9485,False
6179,Engineering Science amp Mechanics,Military Science,1.19,0.9,-1.8666,4.2466,False
6180,Engineering Science amp Mechanics,Mineral Engineering,0.4955,0.9,-2.165,3.1559,False
6181,Engineering Science amp Mechanics,Music,0.9312,0.9,-1.44,3.3025,False
6182,Engineering Science amp Mechanics,Not Specified,0.1591,0.9,-2.3176,2.6358,False
6183,Engineering Science amp Mechanics,Nursing,0.618,0.9,-1.8357,3.0717,False
6184,Engineering Science amp Mechanics,Nutrition,0.4765,0.9,-1.9321,2.885,False
6185,Engineering Science amp Mechanics,Philosophy,0.6005,0.9,-1.7224,2.9234,False
6186,Engineering Science amp Mechanics,Photography,0.15,0.9,-2.6403,2.9403,False
6187,Engineering Science amp Mechanics,Physical Ed,0.3944,0.9,-2.3437,3.1325,False
6188,Engineering Science amp Mechanics,Physics,0.04,0.9,-2.313,2.393,False
6189,Engineering Science amp Mechanics,Plant Pathology,-0.15,0.9,-4.096,3.796,False
6190,Engineering Science amp Mechanics,Political Science,0.3121,0.9,-2.0341,2.6584,False
6191,Engineering Science amp Mechanics,Portuguese,1.75,0.9,-3.3443,6.8443,False
6192,Engineering Science amp Mechanics,Psychology,0.3914,0.9,-1.9166,2.6995,False
6193,Engineering Science amp Mechanics,Real Estate,1.55,0.9,-2.396,5.496,False
6194,Engineering Science amp Mechanics,Recreation Parks  Tourism,0.65,0.9,-2.0104,3.3104,False
6195,Engineering Science amp Mechanics,Recreation Parks amp Tourism,-0.75,0.9,-4.696,3.196,False
6196,Engineering Science amp Mechanics,"Recreation, Parks, & Tourism",0.8312,0.9,-1.7159,3.3784,False
6197,Engineering Science amp Mechanics,Religion,0.55,0.9,-1.9972,3.0972,False
6198,Engineering Science amp Mechanics,Religious Studies,0.3,0.9,-3.646,4.246,False
6199,Engineering Science amp Mechanics,Russian,0.55,0.9,-2.6719,3.7719,False
6200,Engineering Science amp Mechanics,Science,-0.35,0.9,-5.4443,4.7443,False
6201,Engineering Science amp Mechanics,Select department,1.25,0.9,-2.696,5.196,False
6202,Engineering Science amp Mechanics,Social Science,0.44,0.9,-2.2557,3.1357,False
6203,Engineering Science amp Mechanics,Social Work,0.9167,0.9,-2.5634,4.3967,False
6204,Engineering Science amp Mechanics,Sociology,0.5603,0.9,-1.7757,2.8962,False
6205,Engineering Science amp Mechanics,Spanish,0.6964,0.9,-1.6229,3.0157,False
6206,Engineering Science amp Mechanics,Statistics,0.1948,0.9,-2.1352,2.5249,False
6207,Engineering Science amp Mechanics,Supply Chain Management,1.1125,0.9,-1.6778,3.9028,False
6208,Engineering Science amp Mechanics,Theater,0.8824,0.9,-1.5158,3.2807,False
6209,Engineering Science amp Mechanics,Theology,0.25,0.9,-4.8443,5.3443,False
6210,Engineering Science amp Mechanics,University Community,1.75,0.9,-3.3443,6.8443,False
6211,Engineering Science amp Mechanics,Veterinary Sciences,0.8357,0.9,-1.7476,3.419,False
6212,Engineering Science amp Mechanics,Visual Arts,0.1318,0.9,-2.5286,2.7922,False
6213,Engineering Science amp Mechanics,Women's Studies,0.4556,0.9,-1.9459,2.857,False
6214,Engineering Science amp Mechanics,Writing,1.65,0.9,-2.296,5.596,False
6215,"Engineering, Science, & Mechanics",English,0.2946,0.9,-1.9936,2.5827,False
6216,"Engineering, Science, & Mechanics",Entomology,0.2375,0.9,-2.5528,3.0278,False
6217,"Engineering, Science, & Mechanics",Environmental Engineering,0.0731,0.9,-2.5322,2.6783,False
6218,"Engineering, Science, & Mechanics",Ethnic Studies,0.25,0.9,-3.2301,3.7301,False
6219,"Engineering, Science, & Mechanics",Film,0.45,0.9,-2.2457,3.1457,False
6220,"Engineering, Science, & Mechanics",Finance,0.1918,0.9,-2.1678,2.5515,False
6221,"Engineering, Science, & Mechanics",Fine Arts,0.1083,0.9,-2.5224,2.739,False
6222,"Engineering, Science, & Mechanics",Food Science,-0.0227,0.9,-2.6831,2.6377,False
6223,"Engineering, Science, & Mechanics",Forestry,0.2214,0.9,-2.6345,3.0774,False
6224,"Engineering, Science, & Mechanics",French,0.673,0.9,-1.666,3.012,False
6225,"Engineering, Science, & Mechanics",Geography,-0.057,0.9,-2.4138,2.2998,False
6226,"Engineering, Science, & Mechanics",Geological Engineering,0.45,0.9,-4.6443,5.5443,False
6227,"Engineering, Science, & Mechanics",Geology,-0.1457,0.9,-2.6141,2.3228,False
6228,"Engineering, Science, & Mechanics",German,0.6316,0.9,-1.7378,3.001,False
6229,"Engineering, Science, & Mechanics",Graphic Arts,0.44,0.9,-2.2557,3.1357,False
6230,"Engineering, Science, & Mechanics",Health Administration,0.25,0.9,-2.1855,2.6855,False
6231,"Engineering, Science, & Mechanics",Health Science,0.4864,0.9,-1.9903,2.9631,False
6232,"Engineering, Science, & Mechanics",Hebrew,-1.05,0.9,-4.996,2.896,False
6233,"Engineering, Science, & Mechanics",History,0.1937,0.9,-2.1248,2.5123,False
6234,"Engineering, Science, & Mechanics",Horticulture,0.38,0.9,-2.3157,3.0757,False
6235,"Engineering, Science, & Mechanics",Hospitality,0.2778,0.9,-2.2409,2.7965,False
6236,"Engineering, Science, & Mechanics",Hotel  Restaurant Management,-0.7167,0.9,-4.1967,2.7634,False
6237,"Engineering, Science, & Mechanics",Hotel & Restaurant Management,0.325,0.9,-2.1707,2.8207,False
6238,"Engineering, Science, & Mechanics",Hotel amp Restaurant Management,1.45,0.9,-3.6443,6.5443,False
6239,"Engineering, Science, & Mechanics",Human Development,0.2931,0.9,-2.0476,2.6337,False
6240,"Engineering, Science, & Mechanics",Humanities,-0.1278,0.9,-2.8659,2.6103,False
6241,"Engineering, Science, & Mechanics",Industrial Engineering,-0.3833,0.9,-2.7957,2.029,False
6242,"Engineering, Science, & Mechanics",Information Science,-0.0439,0.9,-2.4133,2.3255,False
6243,"Engineering, Science, & Mechanics",Information Sciences  Technology,0.17,0.9,-2.2194,2.5594,False
6244,"Engineering, Science, & Mechanics",Information Sciences & Technology,-0.6033,0.9,-3.1674,1.9607,False
6245,"Engineering, Science, & Mechanics",Information Sciences amp Technology,-0.5318,0.9,-3.1922,2.1286,False
6246,"Engineering, Science, & Mechanics",Information Systems,-0.18,0.9,-2.6757,2.3157,False
6247,"Engineering, Science, & Mechanics",Insurance,0.25,0.9,-4.8443,5.3443,False
6248,"Engineering, Science, & Mechanics",Integrated Arts,-0.25,0.9,-5.3443,4.8443,False
6249,"Engineering, Science, & Mechanics",International Studies,0.3833,0.9,-3.0967,3.8634,False
6250,"Engineering, Science, & Mechanics",Italian,0.6738,0.9,-1.812,3.1596,False
6251,"Engineering, Science, & Mechanics",Japanese,0.8409,0.9,-1.8195,3.5013,False
6252,"Engineering, Science, & Mechanics",Jewish Studies,-0.27,0.9,-3.3266,2.7866,False
6253,"Engineering, Science, & Mechanics",Journalism,0.4611,0.9,-2.277,3.1992,False
6254,"Engineering, Science, & Mechanics",Kinesiology,0.444,0.9,-1.8885,2.7765,False
6255,"Engineering, Science, & Mechanics",Korean,0.6643,0.9,-2.1916,3.5202,False
6256,"Engineering, Science, & Mechanics",Labor  Employment Relations,0.89,0.9,-1.8057,3.5857,False
6257,"Engineering, Science, & Mechanics",Labor & Employment Relations,0.3071,0.9,-2.1284,2.7427,False
6258,"Engineering, Science, & Mechanics",Labor amp Employment Relations,0.1167,0.9,-3.3634,3.5967,False
6259,"Engineering, Science, & Mechanics",Landscape Architecture  Regional Planning,-0.85,0.9,-4.796,3.096,False
6260,"Engineering, Science, & Mechanics",Landscape Architecture & Regional Planning,0.1313,0.9,-2.4159,2.6784,False
6261,"Engineering, Science, & Mechanics",Languages,0.4536,0.9,-1.982,2.8891,False
6262,"Engineering, Science, & Mechanics",Latin,-0.35,0.9,-5.4443,4.7443,False
6263,"Engineering, Science, & Mechanics",Law,-0.2167,0.9,-2.9548,2.5214,False
6264,"Engineering, Science, & Mechanics",Literature,0.7083,0.9,-1.9224,3.339,False
6265,"Engineering, Science, & Mechanics",Management,0.2177,0.9,-2.203,2.6385,False
6266,"Engineering, Science, & Mechanics",Marketing,0.4167,0.9,-1.9676,2.8009,False
6267,"Engineering, Science, & Mechanics",Materials Engineering,0.0026,0.9,-2.504,2.5092,False
6268,"Engineering, Science, & Mechanics",Mathematics,-0.1323,0.9,-2.4222,2.1577,False
6269,"Engineering, Science, & Mechanics",Mechanical Engineering,-0.0956,0.9,-2.4399,2.2487,False
6270,"Engineering, Science, & Mechanics",Medicine,-1.55,0.9,-6.6443,3.5443,False
6271,"Engineering, Science, & Mechanics",Meteorology,0.2643,0.9,-2.12,2.6485,False
6272,"Engineering, Science, & Mechanics",Military Science,0.89,0.9,-2.1666,3.9466,False
6273,"Engineering, Science, & Mechanics",Mineral Engineering,0.1955,0.9,-2.465,2.8559,False
6274,"Engineering, Science, & Mechanics",Music,0.6312,0.9,-1.74,3.0025,False
6275,"Engineering, Science, & Mechanics",Not Specified,-0.1409,0.9,-2.6176,2.3358,False
6276,"Engineering, Science, & Mechanics",Nursing,0.318,0.9,-2.1357,2.7717,False
6277,"Engineering, Science, & Mechanics",Nutrition,0.1765,0.9,-2.2321,2.585,False
6278,"Engineering, Science, & Mechanics",Philosophy,0.3005,0.9,-2.0224,2.6234,False
6279,"Engineering, Science, & Mechanics",Photography,-0.15,0.9,-2.9403,2.6403,False
6280,"Engineering, Science, & Mechanics",Physical Ed,0.0944,0.9,-2.6437,2.8325,False
6281,"Engineering, Science, & Mechanics",Physics,-0.26,0.9,-2.613,2.093,False
6282,"Engineering, Science, & Mechanics",Plant Pathology,-0.45,0.9,-4.396,3.496,False
6283,"Engineering, Science, & Mechanics",Political Science,0.0121,0.9,-2.3341,2.3584,False
6284,"Engineering, Science, & Mechanics",Portuguese,1.45,0.9,-3.6443,6.5443,False
6285,"Engineering, Science, & Mechanics",Psychology,0.0914,0.9,-2.2166,2.3995,False
6286,"Engineering, Science, & Mechanics",Real Estate,1.25,0.9,-2.696,5.196,False
6287,"Engineering, Science, & Mechanics",Recreation Parks  Tourism,0.35,0.9,-2.3104,3.0104,False
6288,"Engineering, Science, & Mechanics",Recreation Parks amp Tourism,-1.05,0.9,-4.996,2.896,False
6289,"Engineering, Science, & Mechanics","Recreation, Parks, & Tourism",0.5312,0.9,-2.0159,3.0784,False
6290,"Engineering, Science, & Mechanics",Religion,0.25,0.9,-2.2972,2.7972,False
6291,"Engineering, Science, & Mechanics",Religious Studies,0.0,0.9,-3.946,3.946,False
6292,"Engineering, Science, & Mechanics",Russian,0.25,0.9,-2.9719,3.4719,False
6293,"Engineering, Science, & Mechanics",Science,-0.65,0.9,-5.7443,4.4443,False
6294,"Engineering, Science, & Mechanics",Select department,0.95,0.9,-2.996,4.896,False
6295,"Engineering, Science, & Mechanics",Social Science,0.14,0.9,-2.5557,2.8357,False
6296,"Engineering, Science, & Mechanics",Social Work,0.6167,0.9,-2.8634,4.0967,False
6297,"Engineering, Science, & Mechanics",Sociology,0.2603,0.9,-2.0757,2.5962,False
6298,"Engineering, Science, & Mechanics",Spanish,0.3964,0.9,-1.9229,2.7157,False
6299,"Engineering, Science, & Mechanics",Statistics,-0.1052,0.9,-2.4352,2.2249,False
6300,"Engineering, Science, & Mechanics",Supply Chain Management,0.8125,0.9,-1.9778,3.6028,False
6301,"Engineering, Science, & Mechanics",Theater,0.5824,0.9,-1.8158,2.9807,False
6302,"Engineering, Science, & Mechanics",Theology,-0.05,0.9,-5.1443,5.0443,False
6303,"Engineering, Science, & Mechanics",University Community,1.45,0.9,-3.6443,6.5443,False
6304,"Engineering, Science, & Mechanics",Veterinary Sciences,0.5357,0.9,-2.0476,3.119,False
6305,"Engineering, Science, & Mechanics",Visual Arts,-0.1682,0.9,-2.8286,2.4922,False
6306,"Engineering, Science, & Mechanics",Women's Studies,0.1556,0.9,-2.2459,2.557,False
6307,"Engineering, Science, & Mechanics",Writing,1.35,0.9,-2.596,5.296,False
6308,English,Entomology,-0.0571,0.9,-1.682,1.5678,False
6309,English,Environmental Engineering,-0.2215,0.9,-1.503,1.06,False
6310,English,Ethnic Studies,-0.0446,0.9,-2.6838,2.5947,False
6311,English,Film,0.1554,0.9,-1.301,1.6119,False
6312,English,Finance,-0.1027,0.9,-0.7528,0.5473,False
6313,English,Fine Arts,-0.1862,0.9,-1.5186,1.1462,False
6314,English,Food Science,-0.3173,0.9,-1.7075,1.0729,False
6315,English,Forestry,-0.0731,0.9,-1.8084,1.6621,False
